"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
NA,0.11717352506568,1.89261666733897,-0.844576769779368,-0.978645612541941,NA,-0.716539734044945,-0.718742756689785,NA,NA,-0.89354819477289,-0.823146564168207,-0.902623187156057,NA,-0.706669237174614,1.98726564996393,-0.214878755732982,0.347399562496373,-1.37232050046385,-0.760011659315822,-2.08018009290173,NA
0.335117293715073,-0.0372672048373975,-0.90075510997757,-0.00997838838265736,-0.162915575245385,0.161983226227012,0.0876103258388448,0.273608364375768,0.0130588510425401,-0.110658218112564,0.0516445084425895,0.026381453167305,-0.0626882380438502,0.0427243134048513,-0.0324019162264206,-0.869445832581845,0.950259558832125,0.316032578111972,-0.19111868280098,-1.51537923428741,-0.848535745114519,-0.112900153638106
-1.35977078669746,NA,-0.636349752648643,-0.0687529222838342,0.380904449618985,0.0222122521038906,0.0168749039046225,0.130917353503597,0.211715037715159,-0.0781532498291797,NA,0.0485644865019847,0.0331265635585793,0.320222379239597,-0.327519515258009,-0.0557019831945594,1.53452429077374,1.08529028370479,NA,0.183664465337254,NA,NA
-0.999876995878845,NA,NA,-0.354788987269561,NA,-0.374435106894157,NA,-0.280292196009841,NA,NA,NA,-0.515870472791532,-0.476433972236159,-0.242733279741973,-0.585646897517246,NA,-0.571213298779818,NA,0.221629071541764,0.197353629580065,-1.40405616415765,0.291391522130019
0.0866310519215174,-0.128274712610548,NA,0.244711258522442,0.1089944371868,NA,NA,0.289174656470913,0.668336359545267,NA,0.23297144378933,0.44950227418064,1.18725940104239,0.231943985414723,0.598442106771621,-1.13962256339393,1.57947900795917,-0.601780897112771,1.01680925249792,1.33520508859012,NA,NA
-0.294145728405838,-0.410047957831264,-1.20792468944145,NA,0.380904449618985,0.396194047730621,0.418949933846517,0.513588700842601,0.209411777579825,NA,0.346561305587001,-0.0138766443660024,0.0163278645763352,0.34988970831189,0.123198234761624,-0.587103114740841,NA,0.0264245842787736,0.20414497978955,NA,0.0775488272660899,0.217833192434076
-0.744421856337764,-0.601517557692626,NA,0.080142563599147,0.380904449618985,0.237535104131402,0.0168749039046225,0.351439824851497,NA,NA,-0.164072018090601,-0.35155170734946,-0.215120876956806,-0.182313231509375,0.925725111692211,NA,0.771398421021714,-0.883254037606485,0.721452241408324,0.144425580819363,NA,-0.425020607238651
1.32192743700492,0.16579710154314,2.03809863292286,-0.066793771153795,NA,0.161983226227012,0.0429353225119675,NA,NA,-0.663242678930093,-0.568410241737356,NA,NA,NA,-0.420799192336113,0.066416980944802,-1.46431693778539,-0.125846883330833,-0.805324161083474,-0.64322200853555,NA,-0.78444929443387
NA,NA,-0.899992780543306,NA,-0.43482558767757,NA,-0.217668863561483,NA,0.252597905117351,NA,0.224634573198675,0.112648805024393,0.262708782982583,0.222899068014634,NA,-0.821240978316308,1.84898253748588,-0.620233125419408,0.786420175907187,NA,NA,NA
-0.202957464342135,1.3922678459308,-0.820784293196164,-0.194138594606345,NA,-0.43109901532245,NA,-0.338665791366638,-0.45335132636274,-0.462795374515891,-0.550694391732214,-0.515048878964322,NA,NA,-0.00707165908883202,0.0494305084893265,0.776411849264351,-1.34831151798774,0.175042531318443,0.060106424444349,-0.165465424821637,0.128598497393095
NA,-0.376176957080826,NA,-0.439032485861248,-0.43482558767757,-0.381990294684596,-0.374031375205553,-0.286778151049485,2.95086715366197,2.67935155954457,3.0466652681353,NA,NA,NA,-0.0878872413849481,-0.563230234533145,0.128057327039672,-0.0916841067787616,NA,NA,0.0391209514096252,-0.809794984842156
-0.0725632245151438,-0.404398035212404,0.429534344083594,-0.756414968927603,NA,-0.789970435368302,-0.720262650988851,-0.705770846610496,-0.856997665080149,-0.820350025633116,NA,-0.828897720958679,-0.83542839122708,-0.920378491356676,-0.522120220886468,1.21736526326577,-1.19663114247532,0.00957768179744543,-1.30528135600913,-0.314313805332351,-0.853013100458728,NA
1.26996885243834,0.22324749315579,-0.59316747888845,-0.290136999978267,NA,NA,-0.303295953271331,NA,NA,NA,-0.40688337404342,NA,-0.496343541400301,-0.435209122015877,-0.333148461288584,-0.0582269993703731,-1.52870968377123,-0.0779576691039318,NA,-0.67721634311626,1.54914785856585,NA
-0.798679703086352,-0.738780240037352,NA,-0.582050518354112,-0.43482558767757,NA,-0.58623764100822,-0.499517476349813,-0.940490844986033,-0.928699919911063,-0.900842956539713,-0.925024198742291,-0.925021452465716,-0.949684023732966,-0.3914482594624,0.291832061367457,-0.165760840825588,NA,NA,0.252427753254528,0.475514191678271,0.285417978355378
2.07527950575268,NA,2.54868721497462,-0.247035675117404,-0.706735600109756,NA,-0.165548026346793,0.0725437581467995,-0.470049962343917,-0.354445480237944,-0.334977865199023,NA,-0.658108790858948,NA,-0.366520069898423,-0.251964604132819,-1.13458385999481,NA,-1.46905617609845,NA,-0.160550260995789,NA
NA,NA,NA,-0.217648408166815,0.380904449618985,-0.215776163294938,NA,-0.116846129010809,0.00211836539970006,NA,-0.0588190268835856,NA,NA,-0.0719652392282832,NA,-0.0586860932205216,0.577604498894053,NA,NA,NA,0.262902175083001,0.722580893137597
NA,-0.0431644304665106,NA,-0.276422942067992,-0.43482558767757,NA,-0.277235534663986,-0.0675528707095137,-0.600759975024162,-0.592815247649427,NA,-0.632536796255403,NA,NA,-0.284096217307857,NA,-0.587817225844613,NA,-0.961498524629863,NA,-0.945731773436643,NA
1.18648430187105,0.272261047457111,-0.73550176164699,-0.53503089123317,-0.706735600109756,NA,NA,-0.421686015874083,-0.482142078054424,-0.527805311082659,NA,-0.53394553699016,NA,-0.424355221135769,0.0536405445266583,-0.787497580330431,NA,NA,NA,NA,NA,-0.196674918014041
NA,-0.710911093112672,-0.391789551882629,-0.296014453368385,-0.162915575245385,-0.211998569399719,-0.333079288822582,-0.110360173971165,-0.818993872847127,-0.825767520347013,NA,-0.827254533304258,-0.75143489631586,NA,NA,NA,NA,0.0830078102786964,-0.485820777112425,-0.398747249720524,0.535086689959037,-0.410036503041329
NA,0.233006450406548,0.232853350043717,-0.241158221727286,NA,NA,NA,-0.0403118595430085,2.1170869846708,1.63919257447628,NA,1.91604725575113,1.41933031661191,2.34773106364365,NA,-1.88128867830798,NA,0.385891307566131,NA,0.819296298522695,2.05424648567411,0.15990656607364
NA,0.287394089353754,1.43457963370722,4.05721935757878,2.55618454907646,4.69509590049042,5.10610236622472,NA,3.36833305319139,NA,2.90389635927034,3.063813832364,3.68093293885107,NA,5.78511380637311,NA,NA,0.631415971994228,NA,1.53899331472057,2.17509435359737,NA
NA,NA,-0.398822655695508,NA,-0.43482558767757,-0.563314801655132,NA,-0.473573656191236,-0.677919189557875,-0.717417626069066,-0.642399968229416,-0.628428827119352,-0.674285315804812,-0.6801454852103,-0.517295410003118,0.763780539319576,-0.98168895774129,0.668085942812793,-0.369155290030142,-0.0727978361913283,NA,-0.486017746754276
NA,NA,-0.973446910225366,-0.495847868632386,-0.43482558767757,NA,-0.444766797139775,NA,-0.68655641506538,NA,-0.801842618275688,NA,NA,NA,-0.335962934303872,0.636152448978439,NA,NA,NA,0.25344364670483,0.483410016736678,-0.0754510586471836
NA,2.63294900175377,-0.685851983331597,-0.121650002794893,0.1089944371868,NA,-0.0501376010856932,-0.220621409645115,-0.475808112682254,-0.305688027812868,-0.675747450592035,-0.583241166622782,NA,-0.71451617133064,NA,0.602638597917636,-0.00173475968637184,NA,-0.534138236716021,NA,0.908028245167741,NA
-0.864339045809633,-0.24343231050034,-0.471120995590136,-0.644743354515367,NA,NA,-0.504333468242278,-0.63572253218234,-0.731469987704407,-0.766175078494142,NA,-0.687583582678497,-0.442214400235292,-0.912418964044597,NA,NA,1.08068687525753,-1.17444931989617,0.0300445269556205,NA,-0.689417816020041,0.0859686092966914
1.97807049329486,0.397386858990953,NA,-0.717231946326818,NA,-0.646421867349961,-0.649527229054629,NA,-0.222449497795435,-0.327358006668458,-0.0911244004223727,NA,-0.485766582781851,-0.105612331956616,-0.505233382794742,0.449989892743435,-0.175963607073761,NA,-1.13293368479916,-0.796977482238663,-0.240055772181898,-0.971337473312239
-0.218483410004138,-0.386830009830191,-1.23772931119393,0.897108584825505,0.924724474483355,1.21593192299325,NA,1.3593572380122,1.46814344154025,1.08660811365875,1.72422917069269,NA,0.616103635646089,1.78441360796608,1.20837861594181,NA,NA,0.216466302205192,NA,-1.05674143748072,NA,-0.235218232238448
1.10169604594283,0.0630427007829665,1.86770570872902,-0.78776138700823,-0.978645612541941,NA,-0.705370983213225,-0.637019723190269,NA,-1.02079733004732,-1.03527499481402,-0.974319828374913,-1.02021408003177,-1.08897575169434,NA,NA,-0.542334779370476,0.407860822793389,-1.95657090277161,-0.783656579371586,-0.57627995909031,-1.54246408567975
NA,-0.65321339848977,NA,2.29202418941343,NA,NA,1.45392084425251,3.18839655919184,1.19635874557075,0.869908325102855,1.15940618817584,0.274502788984834,0.319948794329488,1.19649397696026,NA,NA,1.39372807110187,-1.31054126767093,2.07188873688721,0.865836917214627,1.61648382120127,0.610289435676745
2.13574773076607,0.496032225119228,2.74856507438398,NA,-1.00583661378516,NA,-0.701648066269319,-0.704473655602568,-0.771777040072765,NA,-0.677831668239699,-0.778780497498847,-0.863426222864154,-0.716686951506661,-0.563131113394945,0.668977659264019,NA,-1.4522789118875,NA,-1.68825890219245,NA,-1.16054807668617
NA,-0.397644760701645,NA,-0.482133810722111,-0.43482558767757,NA,NA,-0.373689948580717,-0.577727373670815,-0.619902721218914,-0.57049445938502,-0.594743480203727,-0.524341373037374,-0.605615365833562,-0.497594098896105,0.171779019553762,NA,0.891081933580097,-0.0759103617867709,-0.239074196669406,0.890070461226072,NA
-0.863011636714866,3.59925697935514,-0.538427307253945,-0.736823457627211,-0.706735600109756,NA,-0.668141813774161,-0.710959610642212,-0.883485156636499,-0.869107478058192,-0.902927174187377,-0.85272394194778,-0.78254359813483,-0.951854803908987,-0.481109328377991,0.666911736938353,NA,NA,NA,NA,-0.451613993943454,-0.756781179530022
NA,-0.0603710129875838,1.25012050188763,-0.754455817797564,NA,NA,-0.671864730718067,NA,-0.789627306121609,-0.787845057349732,-0.787253094742042,-0.760705433300219,-0.726547934860683,NA,-0.651183912016087,0.995163839794155,-1.77366402860884,0.717165623382058,NA,-2.1793290974,0.081517102980485,-1.01512857365642
NA,-0.718463346579633,-0.503802796175157,0.00765397178769564,0.1089944371868,NA,NA,0.225612297082401,0.145496308824286,-0.0077258185485142,0.168360696711756,-0.0188062073292646,0.000151339630470533,0.164288003262054,0.303324507740032,0.0719261071465779,1.37176866903324,-1.2160434924036,1.93953281256703,NA,0.280223609487402,NA
NA,-0.393925703893608,-0.972463259342446,-0.5115210776727,-0.43482558767757,-0.50665089322684,NA,NA,1.77965937484427,1.94798977316843,NA,NA,1.24201071624378,1.99027592799212,-0.267611446789744,-0.263671497311592,-0.395577173289232,-0.390563308187338,-0.502222212536174,NA,NA,NA
NA,-0.375397001433104,0.70441558331562,-0.601642029654504,-0.706735600109756,-0.570869989445571,-0.481995966578839,-0.482653993246738,-0.39692145304704,-0.430290406232507,NA,-0.399204149327661,NA,NA,NA,0.204374682914268,-1.54758089222451,0.68067602625173,NA,-1.59538084349864,-0.306684114131876,-0.561384887836184
-0.179585582780707,NA,NA,0.176140968971069,0.1089944371868,0.335752545407109,0.351937428856201,0.452620723469946,-0.271969590705131,-0.2406780912461,NA,-0.272678699937266,NA,NA,-0.00104064548464421,NA,1.46185401316702,0.290455589119978,0.0284371767787704,NA,-1.43445839965011,0.179423864238258
0.605268748233927,2.28222577494363,-0.838022774919339,NA,-0.43482558767757,NA,-0.496887634354465,NA,-0.895577272347006,-0.804097541491424,-0.917516697721023,NA,-0.778188379880174,NA,-0.410345435422188,0.666223096163131,-0.17113586135863,-1.15807138900426,0.675880869717751,2.00671065923933,1.2403070649451,0.506081801940825
NA,0.659404398354139,NA,NA,-0.706735600109756,-0.174222630447524,NA,-0.072741634741229,NA,-0.522387816368762,NA,NA,-0.713482280096715,-0.459449500648116,-0.332746393714972,-0.135354766195233,NA,-1.30996407186857,-1.59718698419385,-0.811987307966866,-0.596309697125318,NA
0.639070272682807,NA,NA,0.129121341850128,-0.162915575245385,0.248867885817061,NA,0.361817352914928,0.851445540304377,NA,0.83322612631647,0.773210242101522,0.655300599937992,NA,2.14961880576872,NA,1.0067656837813,NA,1.18320469023217,1.78416650028268,3.41502906315609,1.40059485981283
-0.0208179735530779,2.75845527945723,NA,0.417116557965894,0.380904449618985,0.297976606454914,0.214189501931663,0.412407802224152,-0.570817593264811,-0.229843101818305,NA,NA,-0.703527495514645,-0.772041845995209,1.67839560949485,NA,NA,NA,0.903909774523077,0.336746909629542,0.949047336339955,NA
NA,-0.694046930144257,-0.141130715642511,0.213364840441814,0.380904449618985,NA,0.526914525219804,0.00638701674242934,NA,-0.305688027812868,-0.32143045048921,-0.302256077716839,NA,NA,NA,0.160531220225137,NA,1.7733076801157,0.965676316120915,0.698341484596188,-0.783768089211508,NA
-1.07658227856929,NA,-0.290817788750879,-0.691762981636308,-0.43482558767757,-0.684197806302156,-0.541562637681342,-0.599401183960333,NA,-0.777010067921937,-0.696589627068672,-0.723733711075753,-0.712860106060336,-0.736585769786858,-0.616204033111797,1.09593493990164,NA,0.790379303437425,-0.516529625228048,-0.65156503349615,-0.674056338190421,-0.47890532173662
-0.905393912812059,-0.723894501150962,NA,0.0154905763078526,0.380904449618985,0.154428038436573,0.0466582394558739,NA,0.474286693143317,0.496101189843939,0.381993005597283,0.0929305531713443,NA,0.386792971304255,NA,NA,1.92736010962223,0.00239880900561584,0.0896913814485636,0.0980246474768477,0.201550443496038,NA
0.129629625098424,NA,-1.08676349193776,-0.327360871449012,NA,-0.419766233636791,-0.448489714083682,-0.32569388128735,-0.792506381290777,-0.701165141927374,NA,NA,-0.678018360023089,-0.978627759413252,-0.12970226904065,0.972897788061979,-0.362916593977551,-1.1836123032586,-0.405916177516557,0.48571498544811,0.792360262477837,-0.40799321610533
-0.994543655765943,-0.711310582590774,NA,-0.292096151108306,NA,-0.245996914456694,-0.165548026346793,-0.146681522193172,NA,NA,-0.0681980062980722,-0.412349650563027,NA,-0.082457343412387,NA,0.762173710844058,-0.497458244301883,NA,0.29545596739382,-0.421211193640313,-0.263936697616445,NA
NA,NA,NA,-0.576173064963994,-0.43482558767757,NA,-0.463381381859307,-0.49173433030224,NA,-0.782427562635834,-0.781000441799051,-0.757419057991378,-0.780054901989313,-0.824140570219724,-0.56232697824772,NA,-1.05233627307467,NA,NA,-0.544527959838772,-1.21406510091314,NA
-0.670940281448895,-0.645033375842936,0.0332951771712988,-0.415522672300777,-0.43482558767757,-0.695530587987815,NA,-0.611075903031692,-0.374464666727526,NA,-0.267240791649954,NA,NA,-0.28904325683043,-0.561924910674107,NA,0.63718904469397,1.01893080380243,NA,0.247208600653605,-1.24548549566522,-1.15100157214913
0.508154550711443,0.267219870709644,-0.53805843817285,-0.360666440659679,-0.43482558767757,-0.234664132771036,-0.254898033000547,-0.133709612113884,0.721311342657965,NA,0.873868370445912,NA,NA,0.899097092845323,0.356799495030497,-0.596973632519022,-0.385970545681996,-1.11009198793324,-0.869160962104836,-1.43594906514197,NA,-0.821742072391436
0.829221625508134,NA,1.39860260266442,-0.640825052255289,-0.706735600109756,-0.593535552816888,NA,-0.504706240381528,NA,-0.684912657785682,NA,-0.676902862924763,-0.644420962058601,-0.736223973090854,-0.647967371427186,NA,-0.8906947464992,NA,-0.363535742871335,0.404595893441545,0.135001008888682,NA
-0.763218917269014,-0.682195408960588,NA,0.636541484530287,0.924724474483355,0.520854646272865,1.57305418645751,0.642010610627554,1.07486177343184,NA,0.865531499855257,1.39597836312697,NA,0.89077576883724,NA,-0.169786804956331,-0.707250182088796,1.90521495832336,NA,0.813734281882295,-0.361310903809003,NA
NA,0.132496800047133,1.11149950121211,1.61219874728982,NA,1.97900588982759,NA,NA,1.85163625407348,1.84505737360438,1.42514393825296,1.86839481377293,NA,1.473268449403,NA,NA,-0.0968433048273902,NA,1.28092511736483,1.53279636467374,2.06904543051279,1.44524570384047
0.603775413002315,NA,0.612468817034662,NA,NA,NA,-0.496887634354465,-0.52546129650839,0.532444011560519,0.26856641186025,0.599793749778138,NA,0.237821821527406,0.613639499698499,0.512399646018542,-1.42173573430986,NA,-0.13066286080676,-0.705983076321288,1.27903887945658,NA,NA
0.0551761971223142,-0.372362783730384,0.688726351733044,-0.930779419501094,-0.978645612541941,-0.971294942338839,-0.876625162632921,-0.893863542760176,-1.01937750462125,NA,-1.01651703598505,-0.981714172819806,NA,-1.06943873011015,-0.660833533782787,1.7510618640628,-1.5026848116267,-0.748785453025861,-1.28988083113312,-0.641037837617402,NA,-1.11481417892743
NA,-0.360444680967031,0.643257089670062,NA,-0.43482558767757,-0.283772853408889,-0.266066783832266,-0.185597252431037,0.780620291142835,0.571946115838501,0.922847485166009,0.570276566780563,0.403942289240709,0.950472223677831,0.0150420574598566,-0.76614971629855,NA,0.271660650805691,NA,-1.86912603235048,NA,NA
1.67373825458576,NA,-0.700926433112348,-0.570295611573876,-0.706735600109756,NA,-0.519225136017904,-0.502111858365671,-0.171777774818071,-0.284018048957279,-0.12342977396116,-0.286645794999842,-0.30658046030458,-0.139621221380953,-0.154228391031014,NA,0.771222511258815,NA,0.159101153544365,1.39948574665794,NA,0.292697885908772
-0.965601396753262,3.66801672785975,-0.224200032705114,-0.215689257036776,0.1089944371868,NA,0.00570615307290322,-0.114251746994952,NA,-0.278600554243381,NA,NA,-0.277338280594747,NA,-0.504027180073905,NA,0.20711899269841,1.26422098243581,NA,0.909291759551268,-1.0201923054913,0.210073168278235
0.669102903451903,-0.0262431975726525,NA,-0.464501450551758,NA,NA,-0.310741787159144,-0.30364163415256,0.585994809707051,NA,0.63522544978842,0.547271939618673,0.295684006910691,0.650542762690864,0.364036711355523,-1.36388990919121,0.934671999286304,0.149782149664004,-0.0320394924417835,1.02697031710055,NA,NA
0.850246837419885,0.127626833075994,1.22565218617499,2.10786398318975,1.19663448691554,NA,2.60430217991959,2.71621903230575,NA,2.4084768238497,2.05978821196655,2.26193825700669,2.75140492850023,2.13427101300154,NA,-2.25407288462814,0.63460903483811,0.804340226906963,2.13571983471457,NA,2.40631323066232,2.36708074604247
NA,-0.581191152580667,-0.134909123808041,1.25563324162268,1.74045451177991,1.24615267415501,NA,1.39178701321042,2.06756689176111,1.66086255333187,NA,2.46322874467323,NA,NA,-0.0440618758611836,NA,-0.689737387915686,1.8766257287378,1.78358372518381,-0.0065742818998075,0.00680457650907017,NA
-0.639035055706824,-0.592833417371045,-0.49022841399086,1.43979344784637,1.74045451177991,NA,1.2193770767864,2.05594880926998,NA,0.783228409680498,1.08854278815527,0.659830293946492,0.937145438417865,1.12232565427953,3.39602828396752,NA,NA,-0.514985078333167,NA,-0.417592073223615,0.285352586757773,0.599905518461015
-0.375093979452771,-0.409172885641137,0.372187497609352,NA,-0.706735600109756,-0.782415247577864,-0.649527229054629,-0.697987700562923,NA,NA,NA,NA,-0.785032294280348,-0.924358255012715,NA,0.823003645988665,NA,-1.3094590255415,NA,-1.04405546802009,-0.733659381248975,-0.760756098378194
-0.885814628664251,-0.758792760559374,-0.18460808466758,-0.609478634174661,-0.43482558767757,-0.623756303978644,-0.478273049634933,NA,-0.766594704768262,NA,NA,-0.734414430829488,-0.789387512535004,-0.75503740128304,-0.593286181415884,NA,-0.800804857657535,0.754178304208275,NA,NA,-0.902724726310006,-0.252111637343178
-0.85793903767415,3.7014216575524,-0.735600126735282,-0.288177848848228,-0.162915575245385,NA,NA,-0.170030960335891,-0.676191744456374,-0.66866017364399,-0.705968606483159,NA,-0.566649207511174,NA,-0.192826878097816,0.422444261734556,NA,-0.934137455058121,-0.767010103763247,NA,-0.426534185980697,-0.960696749541711
-0.952967306619144,NA,-0.256390007848675,NA,NA,-0.601090740607327,-0.511779302130091,-0.511192195421172,-0.850087884674145,-0.804097541491424,-0.868537583000926,-0.855188723429411,-0.785032294280348,-0.91567513430863,-0.579615883913058,0.991261542067898,-0.729424584978743,0.672018089216359,-0.66474423100924,-0.205029067416181,-0.346415233840663,-0.516633554287105
-0.588332769033504,-0.610001953275156,-0.0975795728012226,-0.0746303756739519,0.1089944371868,-0.0155636868483043,NA,0.0894072412498742,NA,NA,NA,-0.14533165671966,NA,-0.16060542974916,NA,-0.566214344559108,1.63216398194759,-0.786032619646785,NA,NA,-0.576514135720024,NA
